6.66666666666666644404E-04 6.06700036008574333790E-02
1.33333333333333328881E-03 5.23746644574175010400E-02
2.00000000000000004163E-03 4.65480797002920596017E-02
2.66666666666666657762E-03 4.19901809346241716714E-02
3.33333333333333311360E-03 3.82362836472877956617E-02
4.00000000000000008327E-03 3.50481877865967614283E-02
4.66666666666666705293E-03 3.22844884369454590556E-02
5.33333333333333402260E-03 2.98531340175390777492E-02
6.00000000000000099226E-03 2.76902553941730869558E-02
6.66666666666666796193E-03 2.57494110740935609749E-02
7.33333333333333493159E-03 2.39955956227509391299E-02
8.00000000000000190126E-03 2.24016616427580063375E-02
8.66666666666666800356E-03 2.09460637516555095439E-02
9.33333333333333410586E-03 1.96113724767995808995E-02
1.00000000000000002082E-02 1.83832593862829248021E-02
1.06666666666666663105E-02 1.72497827580799650837E-02
1.13333333333333324128E-02 1.62008716813361389186E-02
1.19999999999999985151E-02 1.52279451118896395900E-02
1.26666666666666646174E-02 1.43236250919362428924E-02
1.33333333333333307197E-02 1.34815171598146529841E-02
1.39999999999999968220E-02 1.26960396582286739325E-02
1.46666666666666629243E-02 1.19622892582627367991E-02
1.53333333333333290266E-02 1.12759337299265290783E-02
1.59999999999999968636E-02 1.06331255026238854361E-02
1.66666666666666629659E-02 1.00304312928018168893E-02
1.73333333333333290682E-02 9.46477429386722614313E-03
1.79999999999999951705E-02 8.93338629270354171730E-03
1.86666666666666612728E-02 8.43376770672120065764E-03
1.93333333333333273751E-02 7.96365399756773610640E-03
1.99999999999999934774E-02 7.52098726113314356573E-03
2.06666666666666595797E-02 7.10389205171502342850E-03
2.13333333333333256820E-02 6.71065469438422105425E-03
2.19999999999999917843E-02 6.33970549009248932754E-03
2.26666666666666578867E-02 5.98960333457984345912E-03
2.33333333333333239890E-02 5.65902236311555204701E-03
2.39999999999999900913E-02 5.34674030470525408348E-03
2.46666666666666561936E-02 5.05162828617258981290E-03
2.53333333333333222959E-02 4.77264187185318534273E-03
2.59999999999999883982E-02 4.50881316107799943321E-03
2.66666666666666545005E-02 4.25924379508973299790E-03
2.73333333333333206028E-02 4.02309874901135566816E-03
2.79999999999999867051E-02 3.79960080409656297123E-03
2.86666666666666528074E-02 3.58802561162062773684E-03
2.93333333333333189097E-02 3.38769727310000816345E-03
2.99999999999999850120E-02 3.19798437259676254091E-03
3.06666666666666511143E-02 3.01829640609964974102E-03
3.13333333333333172166E-02 2.84808056070585220373E-03
3.19999999999999867883E-02 2.68681880283673122853E-03
3.26666666666666563601E-02 2.53402524021449681094E-03
3.33333333333333259318E-02 2.38924372698435432197E-03
3.39999999999999955036E-02 2.25204568532928446969E-03
3.46666666666666650753E-02 2.12202812030665675935E-03
3.53333333333333346471E-02 1.99881180753185960092E-03
3.60000000000000042188E-02 1.88203963582284561004E-03
3.66666666666666737906E-02 1.77137508906343387437E-03
3.73333333333333433623E-02 1.66650085339628334022E-03
3.80000000000000129341E-02 1.56711753746212583555E-03
3.86666666666666825058E-02 1.47294249479747630001E-03
3.93333333333333520776E-02 1.38370873871818448296E-03
4.00000000000000216493E-02 1.29916394107885838430E-03
4.06666666666666912211E-02 1.21906950722635220793E-03
4.13333333333333607928E-02 1.14319972028234712914E-03
4.20000000000000303646E-02 1.07134094860694131443E-03
4.26666666666666999363E-02 1.00329091092710414451E-03
4.33333333333333695081E-02 9.38857994173055159133E-04
4.40000000000000390799E-02 8.77860619558963541260E-04
4.46666666666667086516E-02 8.20126652883317410793E-04
4.53333333333333782234E-02 7.65492855413397879985E-04
4.60000000000000477951E-02 7.13804372064720353552E-04
4.66666666666667173669E-02 6.64914253895712136638E-04
4.73333333333333869386E-02 6.18683012213467188427E-04
4.80000000000000565104E-02 5.74978201833653275281E-04
4.86666666666667260821E-02 5.33674031258896119922E-04
4.93333333333333956539E-02 4.94650997738749166263E-04
5.00000000000000652256E-02 4.57795545352400110300E-04
5.06666666666667347974E-02 4.22999744416865301831E-04
5.13333333333334043691E-02 3.90160990667562650614E-04
5.20000000000000739409E-02 3.59181722789555504458E-04
5.26666666666667435126E-02 3.29969156995993948348E-04
5.33333333333334130844E-02 3.02435037456874502952E-04
5.40000000000000826561E-02 2.76495401479589673552E-04
5.46666666666667522279E-02 2.52070358429128300610E-04
5.53333333333334217996E-02 2.29083881457658208695E-04
5.60000000000000913714E-02 2.07463611184656449016E-04
5.66666666666667609431E-02 1.87140670536219025193E-04
5.73333333333334305149E-02 1.68049490011974982789E-04
5.80000000000001000866E-02 1.50127642703719245583E-04
5.86666666666667696584E-02 1.33315688440259532072E-04
5.93333333333334392301E-02 1.17557026479278757211E-04
6.00000000000001088019E-02 1.02797756209100287980E-04
6.06666666666667783736E-02 8.89865453626689426308E-05
6.13333333333334479454E-02 7.60745052807111963146E-05
6.20000000000001175171E-02 6.40150727948986519042E-05
6.26666666666667870889E-02 5.27638983309568459622E-05
6.33333333333334497217E-02 4.22787398599490263449E-05
6.40000000000001123546E-02 3.25193623514749476783E-05
6.46666666666667749874E-02 2.34474424051117386232E-05
6.53333333333334376203E-02 1.50264777602935814538E-05
6.60000000000001002531E-02 7.22170140188521225005E-06
