1.00000000000000002082E-03 8.92451504330565757174E+22
2.00000000000000004163E-03 1.19667749666559131648E+20
3.00000000000000006245E-03 2.46727949820538009600E+18
4.00000000000000008327E-03 1.55717579127279104000E+17
5.00000000000000010408E-03 1.81408881284391160000E+16
6.00000000000000012490E-03 3.11407774796303250000E+15
7.00000000000000014572E-03 6.98479403268557125000E+14
8.00000000000000016653E-03 1.90534433229821531250E+14
8.99999999999999931999E-03 6.03519999268193281250E+13
9.99999999999999847344E-03 2.15072182348488125000E+13
1.09999999999999976269E-02 8.43069070706124316406E+12
1.19999999999999967804E-02 3.57520166657901806641E+12
1.29999999999999959338E-02 1.61959730539270507812E+12
1.39999999999999950873E-02 7.76095902020747802734E+11
1.49999999999999942407E-02 3.90339662934879699707E+11
1.59999999999999933942E-02 2.04767176890521606445E+11
1.69999999999999942824E-02 1.11464802018432052612E+11
1.79999999999999951705E-02 6.26940419276087875366E+10
1.89999999999999960587E-02 3.63058017029973678589E+10
1.99999999999999969469E-02 2.15812551588637809753E+10
2.09999999999999978351E-02 1.31343661725829010010E+10
2.19999999999999987232E-02 8.16601375259225749969E+09
2.29999999999999996114E-02 5.17660073531117439270E+09
2.40000000000000004996E-02 3.34028937510365009308E+09
2.50000000000000013878E-02 2.19072907646553611755E+09
2.60000000000000022760E-02 1.45845720608214926720E+09
2.70000000000000031641E-02 9.84459696009154915810E+08
2.80000000000000040523E-02 6.73061353075446248055E+08
2.90000000000000049405E-02 4.65654781913666903973E+08
3.00000000000000058287E-02 3.25736037851389706135E+08
3.10000000000000067168E-02 2.30215990540420323610E+08
3.20000000000000076050E-02 1.64277743636756330729E+08
3.30000000000000084932E-02 1.18284778196023151278E+08
3.40000000000000093814E-02 8.58897104424717426300E+07
3.50000000000000102696E-02 6.28627630448261648417E+07
3.60000000000000111577E-02 4.63533163964169844985E+07
3.70000000000000120459E-02 3.44202953006642162800E+07
3.80000000000000129341E-02 2.57289499956994839013E+07
3.90000000000000138223E-02 1.93527185622884593904E+07
4.00000000000000147105E-02 1.46428726947733890265E+07
4.10000000000000155986E-02 1.11413036956502627581E+07
4.20000000000000164868E-02 8.52203171986211091280E+06
4.30000000000000173750E-02 6.55128873851418774575E+06
4.40000000000000182632E-02 5.06028604909683577716E+06
4.50000000000000191513E-02 3.92628619274904252961E+06
4.60000000000000200395E-02 3.05948950524150952697E+06
4.70000000000000209277E-02 2.39376994103494705632E+06
4.80000000000000218159E-02 1.88015565552306827158E+06
4.90000000000000227041E-02 1.48217816938246390782E+06
5.00000000000000235922E-02 1.17252607676701806486E+06
5.10000000000000244804E-02 9.30648290368987130933E+05
5.20000000000000253686E-02 7.40998529259676928632E+05
5.30000000000000262568E-02 5.91765945505543728359E+05
5.40000000000000271450E-02 4.73933471580239594914E+05
5.50000000000000280331E-02 3.80589795261933293659E+05
5.60000000000000289213E-02 3.06413648928945069201E+05
5.70000000000000298095E-02 2.47293295364480960416E+05
5.80000000000000306977E-02 2.00038091455435001990E+05
5.90000000000000315858E-02 1.62163804492514027515E+05
6.00000000000000324740E-02 1.31729378505895263515E+05
6.10000000000000333622E-02 1.07212543609504718916E+05
6.20000000000000342504E-02 8.74161328104239073582E+04
6.30000000000000281997E-02 7.13951813803808327066E+04
6.40000000000000290878E-02 5.84019085166668010061E+04
6.50000000000000299760E-02 4.78427226453945331741E+04
6.60000000000000308642E-02 3.92449576883674235432E+04
6.70000000000000317524E-02 3.22314923802073572006E+04
6.80000000000000326406E-02 2.65004850027753745962E+04
6.90000000000000335287E-02 2.18098100911548062868E+04
7.00000000000000344169E-02 1.79646898424373939633E+04
7.10000000000000353051E-02 1.48081897208324644453E+04
7.20000000000000361933E-02 1.22135281176844800939E+04
7.30000000000000370814E-02 1.00780292168838641373E+04
7.40000000000000379696E-02 8.31843905003684085386E+03
7.50000000000000388578E-02 6.86707222513002852793E+03
7.60000000000000397460E-02 5.66881640460990729480E+03
7.70000000000000406342E-02 4.67869081879594523343E+03
7.80000000000000415223E-02 3.85995097730246743595E+03
7.90000000000000424105E-02 3.18251052637498833064E+03
8.00000000000000432987E-02 2.62170346590178178303E+03
8.10000000000000441869E-02 2.15726721497252401605E+03
8.20000000000000450751E-02 1.77254516518446507689E+03
8.30000000000000459632E-02 1.45381890400249426420E+03
8.40000000000000468514E-02 1.18977268884893737777E+03
8.50000000000000477396E-02 9.71067528251353223823E+02
8.60000000000000486278E-02 7.89982519088667459073E+02
8.70000000000000495159E-02 6.40129238300966335373E+02
8.80000000000000504041E-02 5.16213996909785237222E+02
8.90000000000000512923E-02 4.13849169311884793387E+02
9.00000000000000521805E-02 3.29392934804776814417E+02
9.10000000000000530687E-02 2.59820613509782958772E+02
9.20000000000000539568E-02 2.02617671489400805740E+02
9.30000000000000548450E-02 1.55693213801934660978E+02
9.40000000000000557332E-02 1.17307119703674175071E+02
9.50000000000000566214E-02 8.60102343579117416539E+01
9.60000000000000575096E-02 6.05957646924523132270E+01
9.70000000000000583977E-02 4.00581106700253144481E+01
9.80000000000000592859E-02 2.35592302552368977331E+01
9.90000000000000601741E-02 1.04005777489004973546E+01
