2.00000000000000004163E-03 7.76631059059452273294E-04
4.00000000000000008327E-03 7.58930137287413208134E-04
6.00000000000000012490E-03 7.41520495710170030393E-04
8.00000000000000016653E-03 7.24398816503403855140E-04
1.00000000000000002082E-02 7.07561805443205509882E-04
1.20000000000000002498E-02 6.91006191826613164718E-04
1.40000000000000002914E-02 6.74728728392149962496E-04
1.60000000000000003331E-02 6.58726191240361106868E-04
1.79999999999999986400E-02 6.42995379754351492445E-04
1.99999999999999969469E-02 6.27533116520322359171E-04
2.19999999999999952538E-02 6.12336247248109139321E-04
2.39999999999999935607E-02 5.97401640691719196079E-04
2.59999999999999918676E-02 5.82726188569868261066E-04
2.79999999999999901745E-02 5.68306805486518281344E-04
2.99999999999999884814E-02 5.54140428851414941144E-04
3.19999999999999867883E-02 5.40224018800624749929E-04
3.39999999999999885647E-02 5.26554558117071696763E-04
3.59999999999999903411E-02 5.13129052151076398350E-04
3.79999999999999921174E-02 4.99944528740891452369E-04
3.99999999999999938938E-02 4.86998038133239880779E-04
4.19999999999999956701E-02 4.74286652903852434717E-04
4.39999999999999974465E-02 4.61807467878004574129E-04
4.59999999999999992228E-02 4.49557600051053935300E-04
4.80000000000000009992E-02 4.37534188508978015217E-04
5.00000000000000027756E-02 4.25734394348910446474E-04
5.20000000000000045519E-02 4.14155400599680091102E-04
5.40000000000000063283E-02 4.02794412142346556528E-04
5.60000000000000081046E-02 3.91648655630739018357E-04
5.80000000000000098810E-02 3.80715379411992061592E-04
6.00000000000000116573E-02 3.69991853447084828675E-04
6.20000000000000134337E-02 3.59475369231376860706E-04
6.40000000000000152101E-02 3.49163239715145836024E-04
6.60000000000000169864E-02 3.39052799224125362993E-04
6.80000000000000187628E-02 3.29141403380041797002E-04
7.00000000000000205391E-02 3.19426429021151979046E-04
7.20000000000000223155E-02 3.09905274122780161148E-04
7.40000000000000240918E-02 3.00575357717855799148E-04
7.60000000000000258682E-02 2.91434119817450423915E-04
7.80000000000000276446E-02 2.82479021331315163085E-04
8.00000000000000294209E-02 2.73707543988418533845E-04
8.20000000000000311973E-02 2.65117190257482880471E-04
8.40000000000000329736E-02 2.56705483267522655000E-04
8.60000000000000347500E-02 2.48469966728380963188E-04
8.80000000000000365263E-02 2.40408204851267492822E-04
9.00000000000000383027E-02 2.32517782269295493350E-04
9.20000000000000400791E-02 2.24796303958019189203E-04
9.40000000000000418554E-02 2.17241395155971437052E-04
9.60000000000000436318E-02 2.09850701285200434395E-04
9.80000000000000454081E-02 2.02621887871807729179E-04
1.00000000000000047184E-01 1.95552640466485036811E-04
1.02000000000000048961E-01 1.88640664565051951627E-04
1.04000000000000050737E-01 1.81883685528993062049E-04
1.06000000000000052514E-01 1.75279448505995255484E-04
1.08000000000000054290E-01 1.68825718350485429794E-04
1.10000000000000056066E-01 1.62520279544167283196E-04
1.12000000000000057843E-01 1.56360936116559134153E-04
1.14000000000000059619E-01 1.50345511565530928115E-04
1.16000000000000061395E-01 1.44471848777841786358E-04
1.18000000000000063172E-01 1.38737809949677283776E-04
1.20000000000000064948E-01 1.33141276507186726670E-04
1.22000000000000066724E-01 1.27680149027020593171E-04
1.24000000000000068501E-01 1.22352347156867729714E-04
1.26000000000000056399E-01 1.17155809535992954089E-04
1.28000000000000058176E-01 1.12088493715773994419E-04
1.30000000000000059952E-01 1.07148376080239227733E-04
1.32000000000000061728E-01 1.02333451766604835789E-04
1.34000000000000063505E-01 9.76417345858120964150E-05
1.36000000000000065281E-01 9.30712569430648103746E-05
1.38000000000000067057E-01 8.86200697583666740283E-05
1.40000000000000068834E-01 8.42862423870584622550E-05
1.42000000000000070610E-01 8.00678625403555366356E-05
1.44000000000000072387E-01 7.59630362058851232431E-05
1.46000000000000074163E-01 7.19698875682236175388E-05
1.48000000000000075939E-01 6.80865589294339163722E-05
1.50000000000000077716E-01 6.43112106296028990596E-05
1.52000000000000079492E-01 6.06420209673785289917E-05
1.54000000000000081268E-01 5.70771861205074702373E-05
1.56000000000000083045E-01 5.36149200663721620455E-05
1.58000000000000084821E-01 5.02534545025283405821E-05
1.60000000000000086597E-01 4.69910387672423167198E-05
1.62000000000000088374E-01 4.38259397600282809334E-05
1.64000000000000090150E-01 4.07564418621857369449E-05
1.66000000000000091926E-01 3.77808468573367185273E-05
1.68000000000000093703E-01 3.48974738519632570301E-05
1.70000000000000095479E-01 3.21046591959446252890E-05
1.72000000000000097256E-01 2.94007564030946967311E-05
1.74000000000000099032E-01 2.67841360716993214213E-05
1.76000000000000100808E-01 2.42531858050536580629E-05
1.78000000000000102585E-01 2.18063101319994653404E-05
1.80000000000000104361E-01 1.94419304274624949065E-05
1.82000000000000106137E-01 1.71584848329898098304E-05
1.84000000000000107914E-01 1.49544281772871267622E-05
1.86000000000000109690E-01 1.28282318967561479340E-05
1.88000000000000111466E-01 1.07783839560319067124E-05
1.90000000000000113243E-01 8.80338876852013178700E-06
1.92000000000000115019E-01 6.90176711693453512461E-06
1.94000000000000116795E-01 5.07205607383419733322E-06
1.96000000000000118572E-01 3.31280892216088568641E-06
1.98000000000000120348E-01 1.62259507577640052346E-06
